id,date_id,title,rel_url,date
2183,32,California Man Sentenced to 30 Years for Conspiring to Join ISIL and Engaging in Fraud,/opa/pr/california-man-sentenced-30-years-conspiring-join-isil-and-engaging-fraud,2016-09-26T00:00:00-04:00
2184,33,Justice Department Settles with Salt Lake City-Area Apartment Complexes to Resolve Allegations of Discrimination Against Individuals with Disabilities,/opa/pr/justice-department-settles-salt-lake-city-area-apartment-complexes-resolve-allegations,2016-09-26T00:00:00-04:00
2185,34,Florida Woman Sentenced to Prison for Acting as an Illegal Agent of a Foreign Government and Conspiring to Commit Money Laundering,/opa/pr/florida-woman-sentenced-prison-acting-illegal-agent-foreign-government-and-conspiring-commit,2016-09-26T00:00:00-04:00
2186,35,"Attorney General Loretta E. Lynch Announces More Than $107 Million to Improve Public Safety, Victim Services for American Indians and Alaska Natives",/opa/pr/attorney-general-loretta-e-lynch-announces-more-107-million-improve-public-safety-victim,2016-09-26T00:00:00-04:00
2187,36,North Carolina Commercial Fisherman Pleads Guilty to Illegally Harvesting and Selling Atlantic Striped Bass,/opa/pr/north-carolina-commercial-fisherman-pleads-guilty-illegally-harvesting-and-selling-atlantic,2016-09-26T00:00:00-04:00
2188,37,Maryland Man Sentenced to More Than Four Years in Prison for Tax Fraud,/opa/pr/maryland-man-sentenced-more-four-years-prison-tax-fraud,2016-09-26T00:00:00-04:00
2189,38,Four Chinese Nationals and China-Based Company Charged with Using Front Companies to Evade U.S. Sanctions Targeting North Koreas Nuclear Weapons and Ballistic Missile Programs,/opa/pr/four-chinese-nationals-and-china-based-company-charged-using-front-companies-evade-us,2016-09-26T00:00:00-04:00
2190,39,Attorney General Loretta E. Lynch and Secretary of the Interior Sally Jewell Announce Settlements of Tribal Trust Accounting and Management Lawsuits,/opa/pr/attorney-general-loretta-e-lynch-and-secretary-interior-sally-jewell-announce-settlements,2016-09-26T00:00:00-04:00
2191,40,"Office of Justice Programs Awards More Than $5.6 Million to Enable Information, Technology Sharing to Reduce Crime",/opa/pr/office-justice-programs-awards-more-56-million-enable-information-technology-sharing-reduce,2016-09-26T00:00:00-04:00
2192,41,"Office of Justice Programs Awards More Than $34 Million  to Build Sustainable, Science-Based Crime Reduction Strategies ",/opa/pr/office-justice-programs-awards-more-34-million-build-sustainable-science-based-crime,2016-09-26T00:00:00-04:00
2193,42,Office of Justice Programs Awards Over $38 Million to Expand Sexual Assault Kit Testing,/opa/pr/office-justice-programs-awards-over-38-million-expand-sexual-assault-kit-testing,2016-09-26T00:00:00-04:00
2194,43,Department of Justice Awards Over $20 Million to  Law Enforcement Body-Worn Camera Programs,/opa/pr/department-justice-awards-over-20-million-law-enforcement-body-worn-camera-programs,2016-09-26T00:00:00-04:00
2195,44,"Justice Department Expands Violence Reduction Network to Jackson, Mississippi and Nashville, Tennessee",/opa/pr/justice-department-expands-violence-reduction-network-jackson-mississippi-and-nashville,2016-09-26T00:00:00-04:00
2196,45,Department of Justice Releases Strategy Memo to Address Prescription Opioid and Heroin Epidemic,/opa/pr/department-justice-releases-strategy-memo-address-prescription-opioid-and-heroin-epidemic,2016-09-24T00:00:00-04:00
2197,46,Utah Business Owner Convicted of Dealing in Firearms without a License and Filing False Tax Returns ,/opa/pr/utah-business-owner-convicted-dealing-firearms-without-license-and-filing-false-tax-returns,2016-09-23T00:00:00-04:00
2198,47,"Office of Justice Programs Announces Grant Awards of More Than $8.8 Million to Help Reduce Prescription Drug Abuse, Misuse, Diversion",/opa/pr/office-justice-programs-announces-grant-awards-more-88-million-help-reduce-prescription-drug,2016-09-23T00:00:00-04:00
2199,48,Government Intervenes in Suit Against Energy & Process Corporation Alleging Use of Defective Steel Rebar and Quality Control Failures in Nuclear Waste Treatment Facility,/opa/pr/government-intervenes-suit-against-energy-process-corporation-alleging-use-defective-steel,2016-09-23T00:00:00-04:00
2200,49,"The Departments of the Army, the Interior and Justice Invite Tribal Leaders to Participate in Formal Government-to-Government Consultations on Infrastructure Decision Making",/opa/pr/departments-army-interior-and-justice-invite-tribal-leaders-participate-formal-government,2016-09-23T00:00:00-04:00
2201,0,ISIL-Linked Kosovo Hacker Sentenced to 20 Years in Prison,/opa/pr/isil-linked-kosovo-hacker-sentenced-20-years-prison,2016-09-23T00:00:00-04:00
2202,1,Alabama Pill Mill Doctor Charged with Illegal Prescribing and Health Care Fraud,/opa/pr/alabama-pill-mill-doctor-charged-illegal-prescribing-and-health-care-fraud,2016-09-23T00:00:00-04:00
2203,2,Los Angeles Jury Convicts Medical Clinic Owner for Health Care Fraud and Tax Fraud ,/opa/pr/los-angeles-jury-convicts-medical-clinic-owner-health-care-fraud-and-tax-fraud,2016-09-22T00:00:00-04:00
2204,3,City of Seattle Agrees to Natural Resource Damages Settlement Using New Market-Based Approach,/opa/pr/city-seattle-agrees-natural-resource-damages-settlement-using-new-market-based-approach,2016-09-22T00:00:00-04:00
2205,4,Justice Department and Law Enforcement Partners Announce Civil and Criminal Actions to Dismantle Global Network of Mass Mailing Fraud Schemes Targeting Elderly and Vulnerable Victims,/opa/pr/justice-department-and-law-enforcement-partners-announce-civil-and-criminal-actions-dismantle,2016-09-22T00:00:00-04:00
2206,5,Three Individuals Indicted for Tax Refund Fraud Scheme,/opa/pr/three-individuals-indicted-tax-refund-fraud-scheme,2016-09-21T00:00:00-04:00
2207,6,Statement by Assistant Attorney General John C. Cruden on the Presidential Memorandum on Climate Change and National Security,/opa/pr/statement-assistant-attorney-general-john-c-cruden-presidential-memorandum-climate-change-and,2016-09-21T00:00:00-04:00
2208,7,Two Maryland Men Sentenced on Federal Charges for Roles in Massive Identity Theft and Tax Fraud Scheme,/opa/pr/two-maryland-men-sentenced-federal-charges-roles-massive-identity-theft-and-tax-fraud-scheme,2016-09-21T00:00:00-04:00
2209,8,District Court Awards Civil Penalties and Enters Permanent Injunction Against Former Vice President of Texas Debt Collection Company to Stop Deceptive Practices,/opa/pr/district-court-awards-civil-penalties-and-enters-permanent-injunction-against-former-vice,2016-09-21T00:00:00-04:00
2210,9,Auto Parts Industry Executives Indicted for Obstruction of Justice,/opa/pr/auto-parts-industry-executives-indicted-obstruction-justice,2016-09-21T00:00:00-04:00
2211,10,Connecticut Man Pleads Guilty to Concealing Income from Undeclared Panamanian Bank Account,/opa/pr/connecticut-man-pleads-guilty-concealing-income-undeclared-panamanian-bank-account,2016-09-21T00:00:00-04:00
2212,11,Public and Environment to Benefit from Proposed $12 Million Settlement with ExxonMobil for Natural Resource Damages from 2011 Yellowstone River Oil Spill,/opa/pr/public-and-environment-benefit-proposed-12-million-settlement-exxonmobil-natural-resource,2016-09-21T00:00:00-04:00
2213,12,Justice Department Reaches Settlement to Address and Prevent Sexual Assault and Harassment at Wheaton College,/opa/pr/justice-department-reaches-settlement-address-and-prevent-sexual-assault-and-harassment,2016-09-21T00:00:00-04:00
2214,13,Ahmad Khan Rahami Charged in Manhattan and New Jersey Federal Courts with Executing Bombings in New York City and New Jersey,/opa/pr/ahmad-khan-rahami-charged-manhattan-and-new-jersey-federal-courts-executing-bombings-new-york,2016-09-20T00:00:00-04:00
2215,14,Justice Department and Los Angeles County Superior Court Reach Agreement to Ensure Access to Justice for Limited English Proficient Individuals,/opa/pr/justice-department-and-los-angeles-county-superior-court-reach-agreement-ensure-access,2016-09-20T00:00:00-04:00
2216,15,Former Executive Director of Military Charity Indicted for Fraud and Tax Evasion,/opa/pr/former-executive-director-military-charity-indicted-fraud-and-tax-evasion,2016-09-20T00:00:00-04:00
2217,16,Justice Department Announces over $4 Million in Grants to Rehabilitate and Reduce Recidivism among Military Veterans,/opa/pr/justice-department-announces-over-4-million-grants-rehabilitate-and-reduce-recidivism-among,2016-09-20T00:00:00-04:00
2218,17,Two Tennessee Women Plead Guilty to Tax Return Preparation Fraud,/opa/pr/two-tennessee-women-plead-guilty-tax-return-preparation-fraud,2016-09-20T00:00:00-04:00
2219,18, Justice Department Announces Over $10 Million to Improve Substance Abuse Treatment for Justice-Involved People,/opa/pr/justice-department-announces-over-10-million-improve-substance-abuse-treatment-justice,2016-09-19T00:00:00-04:00
2220,19,New York Restaurant Entrepreneur Pleads Guilty to Ten-Year Investment Fraud Scheme and Tax Evasion,/opa/pr/new-york-restaurant-entrepreneur-pleads-guilty-ten-year-investment-fraud-scheme-and-tax,2016-09-19T00:00:00-04:00
2221,20,Virginia Resident Pleads Guilty to Engaging in the Sale of American Black Bear Parts,/opa/pr/virginia-resident-pleads-guilty-engaging-sale-american-black-bear-parts,2016-09-19T00:00:00-04:00
2222,21,Justice Department Settles with 30 Hop Restaurant and Bar in Iowa to Resolve Americans with Disabilities Act Violations,/opa/pr/justice-department-settles-30-hop-restaurant-and-bar-iowa-resolve-americans-disabilities-act,2016-09-19T00:00:00-04:00
2223,22,North American Health Care Inc. to Pay $28.5 Million to Settle Claims for Medically Unnecessary Rehabilitation Therapy Services,/opa/pr/north-american-health-care-inc-pay-285-million-settle-claims-medically-unnecessary,2016-09-19T00:00:00-04:00
2224,23,Florida Man Convicted of Engaging in Child Exploitation Enterprise,/opa/pr/florida-man-convicted-engaging-child-exploitation-enterprise,2016-09-16T00:00:00-04:00
2225,24,Tennessee Man Charged with Threatening to Murder Member of United States Congress,/opa/pr/tennessee-man-charged-threatening-murder-member-united-states-congress,2016-09-16T00:00:00-04:00
2226,25,Department of Justice to Launch Inaugural National Prescription Opioid and Heroin Epidemic Awareness Week,/opa/pr/department-justice-launch-inaugural-national-prescription-opioid-and-heroin-epidemic,2016-09-16T00:00:00-04:00
2227,26,Louisiana Tax Return Preparer Sentenced to Prison for Theft of Public Money and Aggravated Identity Theft ,/opa/pr/louisiana-tax-return-preparer-sentenced-prison-theft-public-money-and-aggravated-identity,2016-09-15T00:00:00-04:00
2228,27,Department of Justice and U.S. Attorneys Office Seek Forfeiture of Six Dogs Seized in Connection with Interstate Dog Fighting Venture,/opa/pr/department-justice-and-us-attorney-s-office-seek-forfeiture-six-dogs-seized-connection,2016-09-15T00:00:00-04:00
2229,28,Two Former Executives of Foreign Defense Contractor Charged in Expanding Fraud and Corruption Probe,/opa/pr/two-former-executives-foreign-defense-contractor-charged-expanding-fraud-and-corruption-probe,2016-09-15T00:00:00-04:00
2230,29,North Carolina Man Pleads Guilty to Failing to Pay Employment Taxes,/opa/pr/north-carolina-man-pleads-guilty-failing-pay-employment-taxes,2016-09-15T00:00:00-04:00
2231,30,Alpha Corporation Agrees to Plead Guilty in Price-Fixing and Bid-Rigging Conspiracy ,/opa/pr/alpha-corporation-agrees-plead-guilty-price-fixing-and-bid-rigging-conspiracy,2016-09-15T00:00:00-04:00
2232,31,Two Men Plead Guilty for Their Roles in Identity Trafficking Scheme,/opa/pr/two-men-plead-guilty-their-roles-identity-trafficking-scheme,2016-09-14T00:00:00-04:00
2233,32,North Carolina Tax Return Preparer Sentenced to Prison,/opa/pr/north-carolina-tax-return-preparer-sentenced-prison,2016-09-14T00:00:00-04:00
2234,33,Justice Departments Office of Justice Programs Awards Nearly $6 Million to Project Safe Neighborhoods Program,/opa/pr/justice-department-s-office-justice-programs-awards-nearly-6-million-project-safe,2016-09-14T00:00:00-04:00
2235,34,Maryland MS-13 Member Pleads Guilty to Violent Racketeering Conspiracy,/opa/pr/maryland-ms-13-member-pleads-guilty-violent-racketeering-conspiracy-1,2016-09-13T00:00:00-04:00
2236,35, Ten Eastern California Real Estate Investors Sentenced for Roles in Bid-Rigging and Mail-Fraud Conspiracies Involving Real Estate Purchased at Public Foreclosure Auctions,/opa/pr/ten-eastern-california-real-estate-investors-sentenced-roles-bid-rigging-and-mail-fraud,2016-09-13T00:00:00-04:00
2237,36,Oregon Pastor Indicted for Producing and Transporting Child Pornography,/opa/pr/oregon-pastor-indicted-producing-and-transporting-child-pornography,2016-09-13T00:00:00-04:00
2238,37,Regions Bank Agrees to Pay $52.4 Million to Resolve Alleged False Claims Act Liability Arising from FHA-Insured Mortgage Lending,/opa/pr/regions-bank-agrees-pay-524-million-resolve-alleged-false-claims-act-liability-arising-fha,2016-09-13T00:00:00-04:00
2239,38,"Justice Department Announces $17.5 Million in Grants to Support Correctional Reform, Enhance Public Safety",/opa/pr/justice-department-announces-175-million-grants-support-correctional-reform-enhance-public,2016-09-13T00:00:00-04:00
2240,39,Justice Department Announces Over $13 Million in Grants to Improve Adult Drug Courts Across 41 Jurisdictions,/opa/pr/justice-department-announces-over-13-million-grants-improve-adult-drug-courts-across-41,2016-09-13T00:00:00-04:00
2241,40,"Former Fugitive Handed Three Life Sentences for Kidnapping and Alien Smuggling, Both Resulting in Death",/opa/pr/former-fugitive-handed-three-life-sentences-kidnapping-and-alien-smuggling-both-resulting,2016-09-12T00:00:00-04:00
2242,41,Justice Department Announces New Steps to Advance and Strengthen Forensic Science,/opa/pr/justice-department-announces-new-steps-advance-and-strengthen-forensic-science,2016-09-12T00:00:00-04:00
2243,42,Owner of Major Online Colored Contact Lens Business Pleads Guilty in Largest-Ever Investigation of Counterfeit and Misbranded Contact Lenses in the United States,/opa/pr/owner-major-online-colored-contact-lens-business-pleads-guilty-largest-ever-investigation,2016-09-09T00:00:00-04:00
2244,43,Justice Department Reaches Settlement with California to Ensure Equal Educational Opportunities for English Learners,/opa/pr/justice-department-reaches-settlement-california-ensure-equal-educational-opportunities,2016-09-09T00:00:00-04:00
2245,44,"Joint Statement from the Department of Justice, the Department of the Army and the Department of the Interior Regarding Standing Rock Sioux Tribe v. U.S. Army Corps of Engineers ",/opa/pr/joint-statement-department-justice-department-army-and-department-interior-regarding-standing,2016-09-09T00:00:00-04:00
2246,45,"Rutgers Organics Corporation Agrees to $18.75 Million Cleanup and $500,000 Restoration of Injured Natural Resources at Nease Superfund Site in Ohio",/opa/pr/rutgers-organics-corporation-agrees-1875-million-cleanup-and-500000-restoration-injured,2016-09-09T00:00:00-04:00
2247,46,Volkswagen Engineer Pleads Guilty for His Role in Conspiracy to Cheat U.S. Emissions Tests ,/opa/pr/volkswagen-engineer-pleads-guilty-his-role-conspiracy-cheat-us-emissions-tests,2016-09-09T00:00:00-04:00
2248,47,Rhode Island Tax Return Preparer Pleads Guilty to Preparing Fraudulent Returns and Aggravated Identity Theft ,/opa/pr/rhode-island-return-preparer-pleads-guilty-preparing-fraudulent-returns-and-aggravated,2016-09-09T00:00:00-04:00
2249,48,"Six Florida Drug Enterprise Members Convicted for Roles in Racketeering and Drug Conspiracies, Several Murders and Related Offenses",/opa/pr/six-florida-drug-enterprise-members-convicted-roles-racketeering-and-drug-conspiracies,2016-09-08T00:00:00-04:00
2250,49, Pittsburgh Tax Attorney and Owner of Iceoplex Convicted of Employment Tax Fraud,/opa/pr/pittsburgh-tax-attorney-and-owner-iceoplex-convicted-employment-tax-fraud,2016-09-08T00:00:00-04:00
2251,0,Florida Doctor Indicted for Role in $13.8 Million Medicare Fraud Scheme ,/opa/pr/florida-doctor-indicted-role-138-million-medicare-fraud-scheme,2016-09-08T00:00:00-04:00
2252,1,Justice Department Moves to Dismiss McDonnell Charges,/opa/pr/justice-department-moves-dismiss-mcdonnell-charges,2016-09-08T00:00:00-04:00
2253,2,Attorney General Lynch to Participate in Memorial Events to Mark the 15th Anniversary of September 11,/opa/pr/attorney-general-lynch-participate-memorial-events-mark-15th-anniversary-september-11,2016-09-08T00:00:00-04:00
2254,3,Goodman Company L.P. Agrees to Pay $5.55 Million for Delay and Misrepresentation in Reporting Fire Hazard ,/opa/pr/goodman-company-lp-agrees-pay-555-million-delay-and-misrepresentation-reporting-fire-hazard,2016-09-08T00:00:00-04:00
2255,4,"Obama Administration Releases Resources for Schools, Colleges to Ensure Appropriate Use of School Resource Officers and Campus Police",/opa/pr/obama-administration-releases-resources-schools-colleges-ensure-appropriate-use-school,2016-09-08T00:00:00-04:00
2256,5,Maryland MS-13 Member Pleads Guilty to Violent Racketeering Conspiracy,/opa/pr/maryland-ms-13-member-pleads-guilty-violent-racketeering-conspiracy-0,2016-09-08T00:00:00-04:00
2257,6,Seven Individuals Sentenced to Prison for Online Fraud Scams,/opa/pr/seven-individuals-sentenced-prison-online-fraud-scams,2016-09-07T00:00:00-04:00
2258,7,Justice Department Ends Agreement with West Virginia School District after Successful Implementation of English Language Programs,/opa/pr/justice-department-ends-agreement-west-virginia-school-district-after-successful,2016-09-07T00:00:00-04:00
2259,8,Two Psychologists Plead Guilty in $25 Million Nursing Home-Testing Scheme,/opa/pr/two-psychologists-plead-guilty-25-million-nursing-home-testing-scheme,2016-09-07T00:00:00-04:00
2260,9,Diabetic Medical Equipment Companies to Pay More Than $12 Million to Resolve False Claims Act Allegations,/opa/pr/diabetic-medical-equipment-companies-pay-more-12-million-resolve-false-claims-act-allegations,2016-09-07T00:00:00-04:00
2261,10,"Justice Department Settles with Humboldt County, California, to Resolve Americans With Disabilities Act Violations",/opa/pr/justice-department-settles-humboldt-county-california-resolve-americans-disabilities-act,2016-09-07T00:00:00-04:00
2262,11,Puerto Rico Police Officers Indicted for Civil Rights Violations and Obstruction of Justice,/opa/pr/puerto-rico-police-officers-indicted-civil-rights-violations-and-obstruction-justice-0,2016-09-07T00:00:00-04:00
2263,12,New Jersey Man Charged with Possessing Dogs for Dog Fighting,/opa/pr/new-jersey-man-charged-possessing-dogs-dog-fighting,2016-09-07T00:00:00-04:00
2264,13,Justice Department Sues South Dakota Business for Violating Employment Rights of Air National Guard Member,/opa/pr/justice-department-sues-south-dakota-business-violating-employment-rights-air-national-guard,2016-09-07T00:00:00-04:00
2265,14,"The United States Files False Claims Act Complaint Against Six Vanguard Nursing Facilities and Related Entities, as Well as Vanguards Director of Operations",/opa/pr/united-states-files-false-claims-act-complaint-against-six-vanguard-nursing-facilities-and,2016-09-07T00:00:00-04:00
2266,15,District of Columbia Man Pleads Guilty to Environmental Crime ,/opa/pr/district-columbia-man-pleads-guilty-environmental-crime,2016-09-07T00:00:00-04:00
2267,16,Justice Department Settles Immigration-Related Discrimination Claims Against AtWork Cumberland Staffing,/opa/pr/justice-department-settles-immigration-related-discrimination-claims-against-atwork,2016-09-07T00:00:00-04:00
2268,17,California Man Pleads Guilty in 2013 Shooting Spree at Los Angeles International Airport and Admits to First-Degree Murder of Transportation Security Administration Officer,/opa/pr/california-man-pleads-guilty-2013-shooting-spree-los-angeles-international-airport-and-admits,2016-09-06T00:00:00-04:00
2269,18,Pennsylvania Man Pleads Guilty to Federal Charge in Confrontation with Law Enforcement Near the White House,/opa/pr/pennsylvania-man-pleads-guilty-federal-charge-confrontation-law-enforcement-near-white-house,2016-09-06T00:00:00-04:00
2270,19,Minnesota Man Admits to the Murder of Jacob Wetterling,/opa/pr/minnesota-man-admits-murder-jacob-wetterling,2016-09-06T00:00:00-04:00
2271,20,"Man Who Set Fire to Somali Restaurant in Grand Forks, North Dakota, Sentenced to 15 Years in Prison",/opa/pr/man-who-set-fire-somali-restaurant-grand-forks-north-dakota-sentenced-15-years-prison,2016-09-06T00:00:00-04:00
2272,21,North Carolina Man Indicted for Attempting to Interfere with IRS Employees and Filing False Income Tax Returns,/opa/pr/north-carolina-man-indicted-attempting-interfere-irs-employees-and-filing-false-income-tax,2016-09-06T00:00:00-04:00
2273,22,Texas Woman Pleads Guilty to Preparing False Tax Returns ,/opa/pr/texas-woman-pleads-guilty-preparing-false-tax-returns,2016-09-06T00:00:00-04:00
2274,23,Justice Department Statement on the Decision to Close Investigation of ABIs Acquisition of Devils Backbone in Light of Distribution Relief Obtained in ABI/SABMiller Settlement,/opa/pr/justice-department-statement-decision-close-investigation-abi-s-acquisition-devils-backbone,2016-09-06T00:00:00-04:00
2275,24,Louisiana Man Sentenced to 20 Years in Prison for Engaging in Child Exploitation Enterprise and Production of Child Pornography,/opa/pr/louisiana-man-sentenced-20-years-prison-engaging-child-exploitation-enterprise-and-production,2016-09-02T00:00:00-04:00
2276,25,Two Greek Shipping Companies and Engineers Convicted of Pollution Crimes and Obstruction of Justice,/opa/pr/two-greek-shipping-companies-and-engineers-convicted-pollution-crimes-and-obstruction-justice,2016-09-02T00:00:00-04:00
2277,26,Justice Department Requires Divestitures in Order for Nexstar to Proceed with Media General Acquisition ,/opa/pr/justice-department-requires-divestitures-order-nexstar-proceed-media-general-acquisition,2016-09-02T00:00:00-04:00
2278,27,Pakistani National Extradited and Sentenced for Attempting to Export Sensitive Technology for Pakistani Military,/opa/pr/pakistani-national-extradited-and-sentenced-attempting-export-sensitive-technology-pakistani,2016-09-01T00:00:00-04:00
2279,28,Justice Department Partners with Mexico to Combat Employment Discrimination,/opa/pr/justice-department-partners-mexico-combat-employment-discrimination,2016-09-01T00:00:00-04:00
2280,29,Romanian Hacker Guccifer Sentenced to 52 Months in Prison for Computer Hacking Crimes,/opa/pr/romanian-hacker-guccifer-sentenced-52-months-prison-computer-hacking-crimes,2016-09-01T00:00:00-04:00
2281,30,"Tax Preparation Business Owner, Return Preparer and Office Manager Plead Guilty to Conspiring to File False Claims for Refund",/opa/pr/tax-preparation-business-owner-return-preparer-and-office-manager-plead-guilty-conspiring,2016-08-31T00:00:00-04:00
2282,31,Justice Department Sues to Block Deeres Acquisition of Precision Planting,/opa/pr/justice-department-sues-block-deere-s-acquisition-precision-planting,2016-08-31T00:00:00-04:00
2283,32,North Carolina Man Pleads Guilty to Tax Evasion and Possession of an Unregistered Firearm,/opa/pr/north-carolina-man-pleads-guilty-tax-evasion-and-possession-unregistered-fireman,2016-08-31T00:00:00-04:00
2284,33,Florida Man Sentenced to 10 Years in Prison for Operating Extensive Prostitution Enterprise,/opa/pr/florida-man-sentenced-10-years-prison-operating-extensive-prostitution-enterprise,2016-08-31T00:00:00-04:00
2285,34,Justice Department Files Sexual Harassment Lawsuit Against Two St. Louis Landlords,/opa/pr/justice-department-files-sexual-harassment-lawsuit-against-two-st-louis-landlords,2016-08-31T00:00:00-04:00
2286,35,Deputy Attorney General Sally Q. Yates Statement on the Presidents Recent Clemency Decisions,/opa/pr/deputy-attorney-general-sally-q-yates-statement-president-s-recent-clemency-decisions-1,2016-08-30T00:00:00-04:00
2287,36,President Obama Grants Commutations,/opa/pr/president-obama-grants-commutations-6,2016-08-30T00:00:00-04:00
2288,37,Former Owner and Manager of Miami-Area Home Health Agencies Sentenced to 20 Years in Prison for Role in $57 Million Medicare Fraud Scheme,/opa/pr/former-owner-and-manager-miami-area-home-health-agencies-sentenced-20-years-prison-role-57,2016-08-30T00:00:00-04:00
2289,38,Mother and Son Plead Guilty to Orchestrating $16 Million Medicare Fraud Scheme at Two Miami Pharmacies,/opa/pr/mother-and-son-plead-guilty-orchestrating-16-million-medicare-fraud-scheme-two-miami,2016-08-30T00:00:00-04:00
2290,39,Justice Department Settles Housing Discrimination Lawsuit Involving Seven Michigan Apartment Complexes,/opa/pr/justice-department-settles-housing-discrimination-lawsuit-involving-seven-michigan-apartment,2016-08-30T00:00:00-04:00
2291,40,Georgia Man Sentenced to 57 Months in Prison for Immigration Fraud for Failing to Disclose Role in Bosnian Prison Camp,/opa/pr/georgia-man-sentenced-57-months-prison-immigration-fraud-failing-disclose-role-bosnian-prison,2016-08-30T00:00:00-04:00
2292,41,Former FBI Agent Sentenced to 36 Months in Prison for Stealing Drug Proceeds and Obstructing Justice,/opa/pr/former-fbi-agent-sentenced-36-months-prison-stealing-drug-proceeds-and-obstructing-justice,2016-08-29T00:00:00-04:00
2293,42,Florida Man Pleads Guilty to Participating in Sophisticated International Cellphone Fraud Scheme,/opa/pr/florida-man-pleads-guilty-participating-sophisticated-international-cellphone-fraud-scheme,2016-08-29T00:00:00-04:00
2294,43,Arizona Real Estate Developer Sentenced to 24 Months in Prison for Falsifying Bankruptcy Record   ,/opa/pr/arizona-real-estate-developer-sentenced-24-months-prison-falsifying-bankruptcy-record,2016-08-29T00:00:00-04:00
2295,44,"Member of Newark, New Jersey, South Side Cartel Gang Pleads Guilty to Racketeering, Carjacking, Robbery and Drug Charges",/opa/pr/member-newark-new-jersey-south-side-cartel-gang-pleads-guilty-racketeering-carjacking-robbery,2016-08-29T00:00:00-04:00
2296,45,Department of Justice Highlights Consumer Benefits of Competition Among Court Reporters,/opa/pr/department-justice-highlights-consumer-benefits-competition-among-court-reporters,2016-08-26T00:00:00-04:00
2297,46,Federal Court Bars Two Fraudulent Tax Return Preparers,/opa/pr/federal-court-bars-two-fraudulent-tax-return-preparers,2016-08-26T00:00:00-04:00
2298,47,Three Individuals Indicted for $2.5 Million High-Yield Investment Fraud,/opa/pr/three-individuals-indicted-25-million-high-yield-investment-fraud,2016-08-26T00:00:00-04:00
2299,48,New Hampshire Man Pleads Guilty to Computer Hacking and Sextortion Scheme Involving Multiple Female Victims,/opa/pr/new-hampshire-man-pleads-guilty-computer-hacking-and-sextortion-scheme-involving-multiple,2016-08-25T00:00:00-04:00
2300,49,Russian Cyber-Criminal Convicted of 38 Counts Related to Hacking Businesses and Stealing More Than Two Million Credit Card Numbers,/opa/pr/russian-cyber-criminal-convicted-38-counts-related-hacking-businesses-and-stealing-more-two,2016-08-25T00:00:00-04:00
2301,0,Justice Department Warns Employers Not to Discriminate Against Salvadoran Workers with Temporary Protected Status in Newly-Released Video,/opa/pr/justice-department-warns-employers-not-discriminate-against-salvadoran-workers-temporary-0,2016-08-25T00:00:00-04:00
2302,1,Justice Department Releases New Training Video for Law Enforcement on Interacting with Transgender Community,/opa/pr/justice-department-releases-new-training-video-law-enforcement-interacting-transgender,2016-08-25T00:00:00-04:00
2303,2,Eleventh Twin Cities Man Charged with Conspiracy to Provide Material Support to ISIL,/opa/pr/eleventh-twin-cities-man-charged-conspiracy-provide-material-support-isil,2016-08-24T00:00:00-04:00
2304,3,Illinois Woman Pleads Guilty to Stealing Government Funds ,/opa/pr/illinois-woman-pleads-guilty-stealing-government-funds-0,2016-08-24T00:00:00-04:00
2305,4,Mississippi Man Sentenced to Eight Years in Prison for Conspiring to Provide Material Support to ISIL,/opa/pr/mississippi-man-sentenced-eight-years-prison-conspiring-provide-material-support-isil,2016-08-24T00:00:00-04:00
2306,5,Former Virgin Islands Senator Charged with Wire Fraud and Embezzlement of Legislative Funds,/opa/pr/former-virgin-islands-senator-charged-wire-fraud-and-embezzlement-legislative-funds,2016-08-24T00:00:00-04:00
2307,6,Former MCC Construction Company Officer and Owner Pleads Guilty to Conspiring to Defraud Government ,/opa/pr/former-mcc-construction-company-officer-and-owner-pleads-guilty-conspiring-defraud-government,2016-08-23T00:00:00-04:00
2308,7,Congressional Staffer Charged with Failure to File Tax Returns for Five Years,/opa/pr/congressional-staffer-charged-failure-file-tax-returns-five-years,2016-08-23T00:00:00-04:00
2309,8,Justice Department Sues Georgia for Unnecessarily Segregating Students with Disabilities,/opa/pr/justice-department-sues-georgia-unnecessarily-segregating-students-disabilities,2016-08-23T00:00:00-04:00
2310,9,Justice Department Alleges California Loan Modification Service Providers Discriminated Against Hispanic Homeowners,/opa/pr/justice-department-alleges-california-loan-modification-service-providers-discriminated,2016-08-23T00:00:00-04:00
2311,10,Financial Services Company Executive Sentenced to 15 Months for Obstruction of Justice,/opa/pr/financial-services-company-executive-sentenced-15-months-obstruction-justice,2016-08-23T00:00:00-04:00
2312,11,Virginia Man Pleads Guilty to Production of Child Pornography,/opa/pr/virginia-man-pleads-guilty-production-child-pornography,2016-08-23T00:00:00-04:00
2313,12,Three Companies Agree to Plead Guilty for Fixing Prices of Electrolytic Capacitors,/opa/pr/three-companies-agree-plead-guilty-fixing-prices-electrolytic-capacitors,2016-08-22T00:00:00-04:00
2314,13,U.S. Attorneys Richard S. Hartunian and Barbara L. McQuade Appointed to Lead the Attorney Generals Advisory Committee,/opa/pr/us-attorneys-richard-s-hartunian-and-barbara-l-mcquade-appointed-lead-attorney-general-s,2016-08-22T00:00:00-04:00
