3153,Office and Personnel Updates; ,Office of the Attorney General; ,16-115; 
3154,Health Care Fraud; ,"Criminal Division; Criminal - Criminal Fraud Section; USAO - California, Central; ",16-114; 
3155,Cyber Crime; ,"Asset Forfeiture Program; Criminal Division; USAO - New York, Southern; ",16-113; 
3156,Tax; ,Tax Division; ,16-112; 
3157,Public Corruption; ,"Criminal Division; Criminal - Criminal Fraud Section; USAO - California, Southern; ",16-110; 
3158,Counterterrorism; ,National Security Division (NSD); ,16-109; 
3159,Violent Crime; ,Criminal Division; USAO - Nebraska; ,16-108; 
3160,Violent Crime; ,"Criminal Division; USAO - Tennessee, Middle; ",16-107; 
3161,Tax; ,Tax Division; ,16-106; 
3162,Public Corruption; ,"Criminal Division; Criminal - Criminal Fraud Section; USAO - California, Southern; ",16-105; 
3163,Consumer Protection; ,Civil Division; ,16-104; 
3164,Tax; ,Tax Division; ,16-103; 
3165,Civil Rights; ,"Civil Rights Division; Civil Rights - Disability Rights Section; USAO - Alabama, Northern; ",16-102; 
3166,Violent Crime; ,"Criminal Division; USAO - Michigan, Eastern; ",16-101; 
3167,Drug Trafficking; Firearms Offenses; ,"USAO - Florida, Southern; ",None
3168,Identity Theft; Tax; ,Tax Division; ,16-100; 
3169,Public Corruption; Tax; ,Tax Division; ,16-099; 
3170,None,Office of the Attorney General; ,16-098; 
3171,Tax; ,Tax Division; ,16-097; 
3172,Counterintelligence and Export Control; National Security; ,"National Security Division (NSD); USAO - Iowa, Southern; ",16-096; 
3173,Civil Rights; ,"Civil Rights Division; Civil Rights - Criminal Section; USAO - Alabama, Northern; ",16-095; 
3174,Counterterrorism; ,"National Security Division (NSD); USAO - Virginia, Eastern; ",16-094; 
3175,Tax; ,Tax Division; ,16-093; 
3176,Tax; ,Tax Division; ,16-092; 
3177,Tax; ,Tax Division; ,16-091; 
3178,Civil Rights; ,"Civil Rights Division; Civil Rights - Criminal Section; USAO - Florida, Middle; ",16-090; 
3179,Identity Theft; Tax; ,Tax Division; ,16-089; 
3180,Office and Personnel Updates; ,Office of the Attorney General; ,16-088; 
3181,Tax; ,Tax Division; ,16-087; 
3182,Identity Theft; Tax; ,Tax Division; ,16-085; 
3183,Tax; ,Tax Division; ,16-084; 
3184,Tax; ,Tax Division; ,16-082; 
3185,Identity Theft; Tax; ,"Tax Division; USAO - Florida, Southern; ",16-081; 
3186,Consumer Protection; ,Civil Division; ,16-080; 
3187,Tax; ,Tax Division; ,16-079; 
3188,Health Care Fraud; ,"Criminal Division; Criminal - Criminal Fraud Section; USAO - Florida, Southern; ",16-078; 
3189,Financial Fraud; StopFraud; ,USAO - New Jersey; ,None
3190,Public Corruption; ,"Criminal Division; Criminal - Criminal Fraud Section; USAO - California, Southern; ",16-076; 
3191,False Claims Act; ,Civil Division; ,16-075; 
3192,Office and Personnel Updates; ,"Office of the Attorney General; USAO - Ohio, Northern; ",16-073; 
3193,Tax; ,Tax Division; ,16-072; 
3194,None,"Criminal Division; Criminal - Criminal Fraud Section; USAO - California, Central; ",16-068; 
3195,Human Trafficking; ,"USAO - Texas, Southern; ",None
3196,Identity Theft; Tax; ,Tax Division; ,16-071; 
3197,Civil Rights; ,"Civil Rights Division; Civil Rights - Criminal Section; USAO - Alabama, Northern; ",16-070; 
3198,None,"USAO - Pennsylvania, Eastern; ",None
3199,Tax; ,Tax Division; ,16-069; 
3200,Human Trafficking; ,Office of Justice Programs (OJP); ,16-067; 
3201,Civil Rights; ,"Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; USAO - Tennessee, Western; ",16-066; 
3202,Hate Crimes; Civil Rights; ,"Civil Rights Division; Civil Rights - Criminal Section; USAO - Virginia, Eastern; ",16-065; 
3203,Identity Theft; Tax; ,Tax Division; ,16-064; 
3204,Counterterrorism; ,"National Security Division (NSD); USAO - New York, Eastern; ",16-063; 
3205,None,Office of the Attorney General; ,16-062; 
3206,None,Office of Public Affairs; ,16-061; 
3207,Counterterrorism; ,"National Security Division (NSD); USAO - Virginia, Eastern; ",16-060; 
3208,Civil Rights; ,"Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; USAO - Wisconsin, Western; ",16-059; 
3209,Counterterrorism; ,"National Security Division (NSD); USAO - New York, Eastern; ",16-058; 
3210,Counterintelligence and Export Control; ,"National Security Division (NSD); USAO - Virginia, Eastern; ",16-054; 
3211,False Claims Act; Health Care Fraud; ,Civil Division; ,16-057; 
3212,Identity Theft; Tax; ,Tax Division; ,16-056; 
3213,Violent Crime; ,"Criminal Division; USAO - Oklahoma, Northern; ",16-055; 
3214,Counterterrorism; ,"National Security Division (NSD); USAO - California, Eastern; ",16-052; 
3215,Environment; ,Environment and Natural Resources Division; ,16-051; 
3216,Civil Rights; ,"Civil Rights Division; Civil Rights - Criminal Section; USAO - Louisiana, Western; ",16-050; 
3217,Antitrust; ,Antitrust Division; ,16-049; 
3218,Counterterrorism; ,National Security Division (NSD); USAO - Maryland; ,16-047; 
3219,Health Care Fraud; ,"Criminal Division; Criminal - Criminal Fraud Section; USAO - Florida, Southern; ",16-048; 
3220,Identity Theft; Tax; ,"Criminal Division; USAO - Louisiana, Eastern; ",16-046; 
3221,Civil Rights; ,Civil Rights Division; Civil Rights - Criminal Section; ,16-045; 
3222,Wildlife; ,Environment and Natural Resources Division; ,16-044; 
3223,None,Office of the Attorney General; ,16-043; 
3224,None,Office of the Attorney General; ,16-043; 
3225,Identity Theft; Tax; ,Tax Division; ,16-042; 
3226,Public Corruption; ,"Criminal Division; USAO - Texas, Southern; ",16-041; 
3227,Civil Rights; ,Civil Rights Division; Civil Rights - Criminal Section; USAO - Nevada; ,16-040; 
3228,Mortgage Fraud; ,Tax Division; ,16-039; 
3229,Civil Rights; ,"Civil Rights Division; Civil Rights - Special Litigation Section; USAO - Mississippi, Northern; ",16-038; 
3230,Indian Country Law and Justice; ,Office of the Deputy Attorney General; ,16-037; 
3231,False Claims Act; Health Care Fraud; ,Civil Division; ,16-036; 
3232,Counterterrorism; ,"National Security Division (NSD); USAO - New York, Southern; ",16-034; 
3233,None,"USAO - Washington, Western; ",None
3234,StopFraud; Tax; ,Tax Division; ,16-033; 
3235,Consumer Protection; ,Civil Division; ,16-031; 
3236,Tax; ,Tax Division; ,16-030; 
3237,Antitrust; ,Antitrust Division; ,16-032; 
3238,None,Office of the Attorney General; ,16-028; 
3239,Project Safe Childhood; ,"Criminal Division; Criminal - Child Exploitation and Obscenity Section; USAO - Virginia, Eastern; ",16-026; 
3240,Counterterrorism; ,"National Security Division (NSD); USAO - New York, Southern; ",16-029; 
3241,False Claims Act; Health Care Fraud; ,Civil Division; ,16-027; 
3242,Cyber Crime; ,"USAO - Texas, Southern; ",None
3243,National Security; ,Office of the Attorney General; ,16-025; 
3244,Health Care Fraud; ,"Criminal Division; Criminal - Criminal Fraud Section; USAO - Florida, Southern; ",16-024; 
3245,None,Environment and Natural Resources Division; ,16-022; 
3246,Public Corruption; ,"Criminal Division; Criminal - Criminal Fraud Section; USAO - Virginia, Eastern; ",16-023; 
3247,Counterterrorism; ,"National Security Division (NSD); USAO - Texas, Southern; ",16-021; 
3248,Counterterrorism; ,"National Security Division (NSD); USAO - California, Eastern; ",16-020; 
3249,Counterterrorism; ,National Security Division (NSD); USAO - Idaho; ,16-019; 
3250,Project Safe Childhood; ,Criminal Division; Criminal - Child Exploitation and Obscenity Section; USAO - Montana; ,16-018; 
3251,Civil Rights; Labor & Employment; ,Civil Rights Division; Civil Rights - Employment Litigation Section; ,16-017; 
3252,Tax; ,Tax Division; ,16-016; 
3253,Project Safe Childhood; ,Criminal Division; Criminal - Child Exploitation and Obscenity Section; USAO - Colorado; ,16-015; 
3254,Violent Crime; ,Criminal Division; USAO - New Jersey; ,16-014; 
3255,Counterterrorism; ,"National Security Division (NSD); USAO - New York, Eastern; ",16-011; 
3256,False Claims Act; ,Civil Division; ,16-012; 
3257,Tax; ,Tax Division; ,16-013; 
3258,Human Trafficking; Project Safe Childhood; ,"Criminal Division; Criminal - Child Exploitation and Obscenity Section; USAO - Louisiana, Middle; ",16-010; 
3259,Identity Theft; Tax; ,Tax Division; ,16-009; 
3260,False Claims Act; ,Civil Division; ,16-008; 
3261,None,Office of the Attorney General; ,16-007; 
3262,Tax; ,Tax Division; ,16-006; 
3263,Tax; ,Tax Division; ,16-005; 
3264,Health Care Fraud; StopFraud; ,"Criminal Division; Criminal - Criminal Fraud Section; USAO - California, Central; ",16-004; 
3265,Antitrust; ,Antitrust Division; ,16-003; 
3266,Environment; ,Environment and Natural Resources Division; ,16-002; 
3267,Civil Rights; ,"Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; USAO - Ohio, Northern; ",16-001; 
3268,None,National Security Division (NSD); ,15-1585; 
3269,Tax; ,Tax Division; ,15-1584; 
3270,Counterterrorism; National Security; ,National Security Division (NSD); ,15-1583; 
3271,Civil Rights; ,"Civil Rights Division; Civil Rights - Special Litigation Section; USAO - Ohio, Southern; ",15-1582; 
3272,Civil Rights; ,Civil Rights Division; Civil Rights - Disability Rights Section; USAO - Oregon; ,15-1581; 
3273,None,"Criminal Division; USAO - Oklahoma, Northern; ",15-1580; 
3274,Civil Rights; ,"USAO - Missouri, Western; ",None
3275,False Claims Act; ,Civil Division; ,15-1586; 
3276,Antitrust; ,Antitrust Division; ,15-1579; 
3277,Cyber Crime; ,"Criminal Division; USAO - North Carolina, Western; ",15-1578; 
3278,Tax; ,Tax Division; ,15-1577; 
3279,Tax; ,Tax Division; ,15-1576; 
3280,Environment; ,Environment and Natural Resources Division; ,15-1575; 
3281,Civil Rights; ,Civil Rights Division; Civil Rights - Employment Litigation Section; ,15-1574; 
3282,Environment; ,"Environment and Natural Resources Division; USAO - Virginia, Western; ",15-1571; 
3283,Antitrust; ,Antitrust Division; ,15-1573; 
3284,Health Care Fraud; ,"Criminal Division; USAO - Texas, Northern; ",15-1572; 
3285,None,Civil Division; ,15-1570; 
3286,False Claims Act; ,Civil Division; ,15-1568; 
3287,Office and Personnel Updates; ,"Bureau of Alcohol, Tobacco, Firearms and Explosives (ATF); Office of the Attorney General; U.S. Marshals Service; ",15-1569; 
3288,Health Care Fraud; ,"USAO - Ohio, Northern; ",None
3289,Human Trafficking; Project Safe Childhood; ,"Criminal Division; Criminal - Child Exploitation and Obscenity Section; USAO - Illinois, Central; ",15-1567; 
3290,None,Office of the Deputy Attorney General; ,15-1565; 
3291,None,Office of Public Affairs; ,15-1564; 
3292,Tax; ,Tax Division; ,15-1566; 
3293,Consumer Protection; ,Civil Division; ,15-1563; 
3294,False Claims Act; Health Care Fraud; ,Civil Division; ,15-1562; 
3295,False Claims Act; ,Civil Division; ,15-1561; 
3296,False Claims Act; Health Care Fraud; ,Civil Division; ,15-1560; 
3297,Civil Rights; ,"Civil Rights Division; Civil Rights - Special Litigation Section; USAO - Illinois, Northern; ",15-1559; 
3298,Counterterrorism; National Security; ,"National Security Division (NSD); USAO - California, Central; ",15-1555; 
3299,Identity Theft; Tax; ,Tax Division; ,15-1558; 
3300,Project Safe Childhood; ,Criminal Division; Criminal - Child Exploitation and Obscenity Section; USAO - Nebraska; ,15-1557; 
3301,Tax; ,Tax Division; ,15-1556; 
3302,Cyber Crime; Intellectual Property; ,"USAO - Missouri, Western; ",None
3303,Counterterrorism; National Security; ,"National Security Division (NSD); USAO - Pennsylvania, Middle; ",15-1554; 
3304,Human Trafficking; ,Office of the Attorney General; ,15-1553; 
3305,None,Office of the Deputy Attorney General; ,15-1552; 
3306,Tax; ,Tax Division; ,15-1551; 
3307,Tax; ,Tax Division; ,15-1550; 
3308,Counterterrorism; National Security; ,"National Security Division (NSD); USAO - New York, Western; ",15-1549; 
3309,Public Corruption; ,"Criminal Division; Criminal - Criminal Fraud Section; USAO - California, Northern; ",15-1547; 
3310,Civil Rights; ,"Civil Rights Division; Civil Rights - Criminal Section; USAO - Kentucky, Western; ",15-1546; 
3311,Tax; ,Tax Division; ,15-1545; 
3312,Project Safe Childhood; ,"Criminal Division; Criminal - Child Exploitation and Obscenity Section; USAO - New York, Eastern; ",15-1544; 
3313,Tax; ,Tax Division; ,15-1543; 
3314,Wildlife; ,Environment and Natural Resources Division; ,15-1542; 
3315,Health Care Fraud; ,"Criminal Division; Criminal - Criminal Fraud Section; USAO - Michigan, Eastern; ",15-1541; 
3316,Health Care Fraud; ,"Criminal Division; Criminal - Criminal Fraud Section; USAO - Louisiana, Eastern; ",15-1540; 
3317,Office and Personnel Updates; ,Community Oriented Policing Services (COPS); ,15-1538; 
3318,Counterterrorism; National Security; ,"National Security Division (NSD); USAO - New York, Northern; ",15-1537; 
3319,Civil Rights; ,Civil Rights Division; Civil Rights - Employment Litigation Section; ,15-1539; 
3320,Grants; ,Office on Violence Against Women; ,15-1536; 
3321,Antitrust; ,Antitrust Division; ,15-1535; 
3322,Civil Rights; ,"Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; USAO - Florida, Middle; ",15-1533; 
3323,None,Criminal Division; Criminal - Criminal Fraud Section; USAO - Maryland; ,15-1531; 
3324,Tax; ,Tax Division; ,15-1532; 
3325,Civil Rights; ,"Civil Rights Division; Civil Rights - Special Litigation Section; USAO - Ohio, Northern; USAO - Ohio, Southern; ",15-1530; 
3326,Tax; ,Tax Division; ,15-1529; 
3327,Identity Theft; Tax; ,Tax Division; ,15-1527; 
3328,None,Civil Rights Division; Community Oriented Policing Services (COPS); Office of the Attorney General; Office on Violence Against Women; ,15-1526; 
3329,Civil Rights; Immigration; ,Civil Rights Division; Civil Rights - Immigrant and Employee Rights Section; ,15-1525; 
3330,Counterterrorism; National Security; ,National Security Division (NSD); USAO - Maryland; ,15-1524; 
3331,Drug Trafficking; Indian Country Law and Justice; ,USAO - New Mexico; ,None
3332,Counterterrorism; National Security; ,"National Security Division (NSD); USAO - Illinois, Northern; ",15-1523; 
3333,Project Safe Childhood; ,"Criminal Division; Criminal - Child Exploitation and Obscenity Section; USAO - Alabama, Northern; ",15-1522; 
3334,Tax; ,Tax Division; ,15-1521; 
3335,Environment; ,Environment and Natural Resources Division; ,15-1520; 
3336,None,"Criminal Division; USAO - California, Central; ",15-1518; 
3337,Civil Rights; ,"Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; USAO - Wisconsin, Western; ",15-1519; 
3338,None,Office of the Attorney General; ,15-1513; 
3339,Financial Fraud; ,Criminal Division; Criminal - Criminal Fraud Section; USAO - New Jersey; ,15-1514; 
3340,Tax; ,Tax Division; ,15-1517; 
3341,Counterterrorism; National Security; ,National Security Division (NSD); USAO - New Jersey; ,15-1516; 
3342,Tax; ,Tax Division; ,15-1515; 
3343,Counterterrorism; National Security; ,National Security Division (NSD); USAO - Minnesota; ,15-1511; 
3344,Public Corruption; ,"Criminal Division; Criminal - Criminal Fraud Section; USAO - Kentucky, Western; ",15-1512; 
3345,"Securities, Commodities, & Investment Fraud; ","Criminal Division; Criminal - Criminal Fraud Section; USAO - Virginia, Eastern; ",15-1510; 
3346,Public Corruption; ,Criminal Division; ,15-1509; 
3347,Cyber Crime; ,"Criminal Division; USAO - Georgia, Northern; ",15-1508; 
3348,Counterterrorism; National Security; ,"National Security Division (NSD); USAO - Illinois, Northern; ",15-1507; 
3349,Antitrust; ,Antitrust Division; ,15-1506; 
3350,False Claims Act; ,Civil Division; ,15-1505; 
3351,Tax; ,Tax Division; ,15-1504; 
3352,Public Corruption; ,"Criminal Division; USAO - Georgia, Middle; ",15-1503; 
3353,Counterterrorism; National Security; ,"National Security Division (NSD); USAO - Ohio, Northern; ",15-1501; 
3354,Project Safe Childhood; ,Criminal Division; Criminal - Child Exploitation and Obscenity Section; USAO - Minnesota; ,15-1502; 
3355,"Financial Fraud; Securities, Commodities, & Investment Fraud; StopFraud; ",Criminal Division; Criminal - Criminal Fraud Section; USAO - Nevada; ,15-1500; 
3356,Consumer Protection; ,Civil Division; ,15-1499; 
3357,Tax; ,Tax Division; ,15-1498; 
3358,Public Corruption; ,"Criminal Division; USAO - California, Northern; ",15-1496; 
3359,Health Care Fraud; ,"Criminal Division; Criminal - Criminal Fraud Section; USAO - California, Central; ",15-1497; 
3360,None,Office of the Deputy Attorney General; ,15-1495; 
3361,Civil Rights; ,Civil Rights Division; Civil Rights - Special Litigation Section; Office of the Attorney General; ,15-1494; 
3362,Antitrust; ,Antitrust Division; ,15-1491; 
3363,Identity Theft; Tax; ,Tax Division; ,15-1490; 
3364,Civil Rights; ,Civil Rights Division; Civil Rights - Immigrant and Employee Rights Section; ,15-1489; 
3365,Cyber Crime; ,"USAO - Florida, Northern; ",None
3366,Antitrust; ,Antitrust Division; ,15-1488; 
3367,Antitrust; ,Antitrust Division; ,15-1487; 
3368,None,"Civil Rights Division; Civil Rights - Criminal Section; USAO - Louisiana, Eastern; ",15-1486; 
3369,Counterterrorism; National Security; ,"National Security Division (NSD); USAO - Virginia, Eastern; ",15-1485; 
3370,None,"Office of the Attorney General; USAO - New York, Eastern; ",15-1483; 
3371,Tax; ,Tax Division; ,15-1484; 
3372,Environment; ,Environment and Natural Resources Division; ,15-1481; 
3373,Tax; ,Tax Division; ,15-1480; 
3374,False Claims Act; ,Civil Division; ,15-1478; 
3375,None,Office of the Attorney General; ,1479-AG; 
3376,None,USAO - Puerto Rico; ,None
3377,Project Safe Childhood; ,"Criminal Division; Criminal - Child Exploitation and Obscenity Section; USAO - Texas, Northern; ",15-1476; 
3378,Public Corruption; ,"Criminal Division; USAO - Arkansas, Eastern; ",15-1477; 
3379,None,Criminal Division; USAO - New Jersey; ,15-1475; 
3380,Office and Personnel Updates; ,Office of the Attorney General; ,15-1474; 
3381,Environment; ,Environment and Natural Resources Division; ,15-1473; 
3382,Antitrust; ,Antitrust Division; ,15-1472; 
3383,Civil Rights; ,Civil Rights Division; Civil Rights - Employment Litigation Section; ,15-1468; 
3384,Tax; ,Tax Division; ,15-1471; 
3385,Cyber Crime; ,Office of the Attorney General; ,15-1469; 
3386,False Claims Act; ,Civil Division; ,15-1466; 
3387,Civil Rights; ,"Civil Rights Division; Civil Rights - Criminal Section; USAO - Alabama, Northern; ",15-1467; 
3388,Counterintelligence and Export Control; Cyber Crime; National Security; ,National Security Division (NSD); USAO - Vermont; ,15-1465; 
3389,Project Safe Childhood; ,Criminal Division; Criminal - Child Exploitation and Obscenity Section; USAO - Delaware; ,15-1464; 
3390,Public Corruption; ,"Criminal Division; USAO - Pennsylvania, Eastern; ",15-1463; 
3391,Consumer Protection; ,Civil Division; ,15-1461; 
3392,Counterterrorism; National Security; ,"National Security Division (NSD); USAO - California, Eastern; ",15-1462; 
3393,Civil Rights; ,Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; USAO - Massachusetts; ,15-1459; 
3394,None,Office of the Attorney General; ,15-1457; 
3395,Tax; ,Tax Division; ,15-1456; 
3396,Tax; ,Tax Division; ,15-1455; 
3397,Health Care Fraud; ,"USAO - California, Southern; ",None
3398,"Financial Fraud; Securities, Commodities, & Investment Fraud; StopFraud; ",Criminal Division; Criminal - Criminal Fraud Section; USAO - Nevada; ,15-1454; 
3399,Tax; ,Tax Division; ,15-1453; 
3400,Tax; ,Tax Division; ,15-1452; 
3401,Counterterrorism; National Security; ,"National Security Division (NSD); USAO - New York, Eastern; ",15-1451; 
3402,Tax; ,Tax Division; ,15-1450; 
3403,Identity Theft; Tax; ,Tax Division; ,15-1449; 
3404,Project Safe Childhood; ,"Criminal Division; USAO - Florida, Middle; ",15-1448; 
3405,Tax; ,Tax Division; ,15-1447; 
3406,None,Civil Rights Division; Civil Rights - Immigrant and Employee Rights Section; ,15-1446; 
3407,None,Office of the Attorney General; ,15-1445; 
3408,Project Safe Childhood; ,"Criminal Division; Criminal - Child Exploitation and Obscenity Section; USAO - Indiana, Southern; ",15-1444; 
3409,Drug Trafficking; Public Corruption; Tax; ,"USAO - California, Eastern; ",None
3410,False Claims Act; Health Care Fraud; ,Civil Division; ,15-1443; 
3411,Human Smuggling; Immigration; ,"Criminal Division; USAO - Texas, Southern; ",15-1442; 
3412,Health Care Fraud; ,"Criminal Division; Criminal - Criminal Fraud Section; USAO - Texas, Southern; ",15-1441; 
3413,Immigration; ,Office of Public Affairs; ,15-1440; 
3414,Tax; ,Tax Division; ,15-1439; 
3415,Human Trafficking; ,"Civil Rights Division; Civil Rights - Criminal Section; USAO - New York, Eastern; ",15-1431; 
3416,Environment; ,Environment and Natural Resources Division; ,15-1438; 
3417,Environment; ,Environment and Natural Resources Division; ,15-1437; 
3418,Civil Rights; ,"Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; USAO - Michigan, Eastern; USAO - Michigan, Western; ",15-1436; 
3419,Antitrust; ,Antitrust Division; ,15-1435; 
3420,Civil Rights; ,Civil Rights Division; Civil Rights - Immigrant and Employee Rights Section; ,15-1434; 
3421,Environment; ,Environment and Natural Resources Division; ,15-1433; 
3422,Tax; ,Tax Division; ,15-1432; 
3423,Health Care Fraud; ,"Criminal Division; Criminal - Criminal Fraud Section; USAO - Michigan, Eastern; ",15-1430; 
3424,Grants; Indian Country Law and Justice; ,Office of Public Affairs; Office on Violence Against Women; ,14-1429; 
3425,Tax; ,Tax Division; ,15-1428; 
3426,Civil Rights; ,"Civil Rights Division; Civil Rights - Criminal Section; USAO - Tennessee, Western; ",15-1427; 
3427,Tax; ,Tax Division; ,15-1426; 
3428,False Claims Act; ,Civil Division; ,15-1425; 
3429,Health Care Fraud; ,"Criminal Division; Criminal - Criminal Fraud Section; USAO - Louisiana, Eastern; ",15-1424; 
3430,Antitrust; ,Antitrust Division; ,15-1423; 
3431,Civil Rights; ,Civil Rights Division; Civil Rights - Disability Rights Section; ,15-1422; 
3432,None,"Civil Rights Division; Civil Rights - Criminal Section; USAO - Alabama, Middle; ",15-1420; 
3433,Civil Rights; Labor & Employment; ,"Civil Rights Division; Civil Rights - Disability Rights Section; USAO - Alabama, Middle; ",15-1421; 
3434,Consumer Protection; ,Civil Division; ,15-1419; 
3435,Cyber Crime; Intellectual Property; ,"Criminal Division; USAO - Virginia, Eastern; ",15-1418; 
3436,Tax; ,Tax Division; ,15-1416; 
3437,Identity Theft; Tax; ,Tax Division; ,15-1415; 
3438,Tax; ,Tax Division; ,15-1414; 
3439,Project Safe Childhood; ,Criminal Division; Criminal - Child Exploitation and Obscenity Section; USAO - Delaware; ,15-1413; 
3440,False Claims Act; ,Civil Division; Office of the Attorney General; ,15-1412; 
3441,None,Office of the Attorney General; ,15-1409; 
3442,None,Criminal Division; Criminal - Criminal Fraud Section; ,15-1408; 
3443,Identity Theft; Tax; ,Tax Division; ,15-1406; 
3444,Counterintelligence and Export Control; National Security; ,"National Security Division (NSD); USAO - Pennsylvania, Middle; ",15-1403; 
3445,Antitrust; ,Antitrust Division; ,15-1404; 
3446,Health Care Fraud; ,"Criminal Division; Criminal - Criminal Fraud Section; USAO - Florida, Southern; ",15-1401; 
3447,Tax; ,Tax Division; ,15-1402; 
3448,Antitrust; ,Antitrust Division; ,15-1400; 
3449,Wildlife; ,Environment and Natural Resources Division; ,15-1398; 
3450,Tax; ,Tax Division; ,15-1397; 
3451,Civil Rights; ,"Civil Rights Division; Civil Rights - Voting Section; USAO - Alabama, Middle; USAO - Alabama, Northern; USAO - Alabama, Southern; ",15-1396; 
3452,Public Corruption; ,"Criminal Division; USAO - Texas, Southern; ",15-1395; 
3453,Identity Theft; Tax; ,Tax Division; ,15-1394; 
3454,Tax; ,Tax Division; ,15-1393; 
3455,Tax; ,Tax Division; ,15-1392; 
3456,Counterterrorism; National Security; ,"National Security Division (NSD); USAO - Ohio, Northern; ",15-1391; 
3457,Tax; ,Tax Division; ,15-1390; 
3458,"Securities, Commodities, & Investment Fraud; Tax; ",Tax Division; ,15-1389; 
3459,None,Tax Division; ,15-1388; 
3460,"Cyber Crime; Securities, Commodities, & Investment Fraud; ","USAO - New York, Southern; ",None
3461,Counterterrorism; National Security; ,National Security Division (NSD); USAO - District of Columbia; ,15-1387; 
3462,Identity Theft; Tax; ,Tax Division; ,15-1385; 
3463,Civil Rights; ,"Civil Rights Division; Civil Rights - Criminal Section; USAO - Wisconsin, Eastern; ",15-1386; 
3464,Antitrust; ,Antitrust Division; ,15-1384; 
3465,Health Care Fraud; ,"Criminal Division; Criminal - Criminal Fraud Section; USAO - Texas, Southern; ",15-1382; 
3466,Environment; ,Environment and Natural Resources Division; ,15-1383; 
3467,None,Criminal Division; ,15-1379; 
3468,Civil Rights; Hate Crimes; ,"Civil Rights Division; Civil Rights - Criminal Section; USAO - Washington, Western; ",15-1380; 
3469,Tax; ,Tax Division; ,15-1378; 
3470,Project Safe Childhood; ,"Criminal Division; Criminal - Child Exploitation and Obscenity Section; USAO - Ohio, Northern; ",15-1377; 
3471,Civil Rights; ,Civil Rights Division; Civil Rights - Housing and Civil Enforcement Section; USAO - Colorado; ,15-1376; 
3472,Health Care Fraud; ,Criminal Division; Criminal - Criminal Fraud Section; ,15-1375; 
3473,Tax; ,Tax Division; ,15-1374; 
3474,Drug Trafficking; ,Criminal Division; ,15-1373; 
3475,"Securities, Commodities, & Investment Fraud; ",Criminal Division; Criminal - Criminal Fraud Section; ,15-1372; 
3476,Health Care Fraud; ,"Criminal Division; Criminal - Criminal Fraud Section; USAO - Florida, Southern; ",15-1370; 
3477,None,Civil Rights Division; Civil Rights - Criminal Section; ,15-1371; 
3478,Consumer Protection; ,Civil Division; ,15-1369; 
3479,"Securities, Commodities, & Investment Fraud; StopFraud; ","USAO - California, Northern; ",None
3480,Public Corruption; ,"Criminal Division; Criminal - Criminal Fraud Section; USAO - North Carolina, Eastern; ",15-1368; 
3481,Tax; ,"Criminal Division; USAO - Pennsylvania, Eastern; ",15-1367; 
3482,Project Safe Childhood; ,Criminal Division; Criminal - Child Exploitation and Obscenity Section; ,15-1365; 
3483,Civil Rights; Human Trafficking; ,"USAO - Pennsylvania, Eastern; ",None
3484,Indian Country Law and Justice; ,Office of the Deputy Attorney General; ,15-1366; 
3485,"Antitrust; Securities, Commodities, & Investment Fraud; ",Antitrust Division; Criminal Division; Criminal - Criminal Fraud Section; ,15-1364; 
3486,Public Corruption; ,Criminal Division; ,15-1363; 
3487,Counterterrorism; National Security; ,"National Security Division (NSD); USAO - Kansas; USAO - Ohio, Northern; ",None
3488,Bankruptcy; ,U.S. Trustee Program; ,15-1361; 
3489,Tax; ,Tax Division; ,15-1360; 
3490,Tax; ,Tax Division; ,15-1359; 
3491,Civil Rights; ,"Civil Rights Division; Civil Rights - Disability Rights Section; USAO - Virginia, Western; ",15-1358; 
3492,None,Criminal Division; ,15-1357; 
3493,Grants; ,Office of Justice Programs (OJP); Office for Victims of Crime (OJP); Office on Violence Against Women; ,15-1356; 
3494,None,Criminal Division; Criminal - Criminal Fraud Section; ,15-1355; 
3495,Public Corruption; ,Criminal Division; Criminal - Criminal Fraud Section; ,15-1354; 
3496,Tax; ,Tax Division; ,15-1353; 
3497,Environment; ,Environment and Natural Resources Division; ,15-1352; 
3498,Civil Rights; Indian Country Law and Justice; ,Civil Rights Division; Civil Rights - Employment Litigation Section; ,15-1351; 
3499,Tax; ,Tax Division; ,15-1350; 
3500,Civil Rights; ,"USAO - California, Central; ",None
3501,Grants; ,Office of Justice Programs (OJP); ,15-1349; 
3502,Civil Rights; ,Civil Rights Division; Civil Rights - Criminal Section; ,15-1348; 
3503,Tax; ,Tax Division; ,15-1347; 
3504,Project Safe Childhood; ,Criminal Division; Criminal - Child Exploitation and Obscenity Section; ,15-1345; 
3505,False Claims Act; ,Civil Division; ,15-1316; 
3506,Indian Country Law and Justice; ,Criminal Division; ,15-1344; 
3507,Financial Fraud; Public Corruption; ,Criminal Division; ,15-1342; 
3508,Human Trafficking; ,"Civil Rights Division; Civil Rights - Criminal Section; USAO - Pennsylvania, Eastern; ",15-1343; 
